place_id,name,halal_status,url,outlet_label,outlet_address,scraped_at,postal_code,latitude,longitude
2521,Mr Peppery Rice,Halal Certified,https://www.halaltag.com/place/2521,Changi Airport Terminal 3 (T3),"65 Airport Boulevard, Singapore 819663",2025-09-13T21:12:15.990923,819663,,
2563,Mufiz,Halal - Muslim Owned,https://www.halaltag.com/place/2563,Bedok Reservoir,"Blk 117 Bedok Reservoir Rd, Singapore 470117",2025-09-13T21:12:16.673703,470117,,
1627,Makan Society,Halal - Muslim Owned,https://www.halaltag.com/place/1627,Chinatown Complex,"335 Smith Street , #02-052,  Singapore 050335",2025-09-13T21:12:17.323390,050335,,
2339,Mr Coffee Tarik,Halal,https://www.halaltag.com/place/2339,,,2025-09-13T21:12:18.040836,,,
1911,Makanan Bollywood,Halal - Muslim Owned,https://www.halaltag.com/place/1911,,,2025-09-13T21:12:18.682738,,,
1575,Mizzy Corner,Halal - Muslim Owned,https://www.halaltag.com/place/1575,Changi Village Hawker Centre,"2 Changi Village Road, #01-26,  Singapore 500002 Contact: 98164419",2025-09-13T21:12:19.341931,500002,,
1575,Mizzy Corner,Halal - Muslim Owned,https://www.halaltag.com/place/1575,Golden Mile Food Centre,"505 Beach Road, #B1-01,  Singapore 199583",2025-09-13T21:12:19.341931,199583,,
2300,Mum Daughter Kitchen,Halal - Muslim Owned,https://www.halaltag.com/place/2300,Chinatown Complex,"335 Smith Street , #02-158,  Singapore 050335",2025-09-13T21:12:19.983147,050335,,
1866,Mr Briyani,Halal Certified,https://www.halaltag.com/place/1866,Little India Shophouses,"11 Chander Road, Singapore 219529",2025-09-13T21:12:20.618373,219529,,
1942,Monster Chili Mala Hotpot,Halal Certified,https://www.halaltag.com/place/1942,Century Square,"2 Tampines Central 5, Singapore 529509",2025-09-13T21:12:21.282487,529509,,
1942,Monster Chili Mala Hotpot,Halal Certified,https://www.halaltag.com/place/1942,Changi Airport Terminal 4 (T4),"10 Airport Boulevard, #03,  Singapore 819665",2025-09-13T21:12:21.282487,819665,,
1942,Monster Chili Mala Hotpot,Halal Certified,https://www.halaltag.com/place/1942,Lot One,"21 Choa Chu Kang Avenue 4, #04-16,  Singapore 689812",2025-09-13T21:12:21.282487,689812,,
1942,Monster Chili Mala Hotpot,Halal Certified,https://www.halaltag.com/place/1942,Northshore Plaza,"407 Northshore Drive, #02,  Singapore 820407",2025-09-13T21:12:21.282487,820407,,
1942,Monster Chili Mala Hotpot,Halal Certified,https://www.halaltag.com/place/1942,Pasir Ris Mall,"7 Pasir Ris Central, Singapore 519612",2025-09-13T21:12:21.282487,519612,,
1942,Monster Chili Mala Hotpot,Halal Certified,https://www.halaltag.com/place/1942,Paya Lebar Square,"60 Paya Lebar Road, #B1-51,  Singapore 409051",2025-09-13T21:12:21.282487,409051,,
1942,Monster Chili Mala Hotpot,Halal Certified,https://www.halaltag.com/place/1942,Senja Valley,"643 Senja Close, #01-10,  Singapore 670643",2025-09-13T21:12:21.282487,670643,,
1942,Monster Chili Mala Hotpot,Halal Certified,https://www.halaltag.com/place/1942,Vista Point,"548 Woodlands Drive 44, #01-21,  Singapore 730548",2025-09-13T21:12:21.282487,730548,,
1832,Makan Boleh,Halal - Muslim Owned,https://www.halaltag.com/place/1832,Seah Im Food Centre,"2 Seah Im Road, #01-36,  Singapore 099114",2025-09-13T21:12:21.951068,099114,,
2244,Maxwell Chicken Rice,Halal Certified,https://www.halaltag.com/place/2244,Bukit Canberra Hawker Centre,"21 Canberra Link, #01-39,  Singapore 756973",2025-09-13T21:12:22.643839,756973,,
1978,Mohamed Azeem,Halal - Muslim Owned,https://www.halaltag.com/place/1978,"Blk 216 Bedok North Street 1, #01-19,  Singapore 460216",Blk 216 Bedok Central Food Centre,2025-09-13T21:12:23.331156,,,
1278,Masakan Anak Bujang,Halal - Muslim Owned,https://www.halaltag.com/place/1278,,,2025-09-13T21:12:24.084542,,,
699,Muk-Bang Korean Restaurant,Halal Certified,https://www.halaltag.com/place/699,ESR Biz Park @ Chai Chee (Formerly Viva Business Park),"750 Chai Chee Road, Singapore 469000",2025-09-13T21:12:24.781439,469000,,
2131,Mohamed Arafat Muslim Stall,Halal - Muslim Owned,https://www.halaltag.com/place/2131,Seah Im Food Centre,"2 Seah Im Road, #01-48,  Singapore 099114",2025-09-13T21:12:25.429575,099114,,
2056,Meat Up,Halal - Muslim Owned,https://www.halaltag.com/place/2056,Bedok (Others),"Blk 418 Bedok North Ave 2, Singapore 460418",2025-09-13T21:12:26.107557,460418,,
2220,Mala @ Republic Polytechnic,Halal Certified,https://www.halaltag.com/place/2220,Republic Polytechnic (RP),"9 Woodlands Ave 9, #01-01 (Stall 5 South Foodcourt),  Singapore 738984",2025-09-13T21:12:26.824709,738984,,
1504,Mamu Kitchen,Halal - Muslim Owned,https://www.halaltag.com/place/1504,,,2025-09-13T21:12:27.529276,,,
2205,Mister Grumpy Fried Chicken by Fiie's Cafe,Halal - Muslim Owned,https://www.halaltag.com/place/2205,Bedok Central,"204 Bedok North St 1, Singapore 460204",2025-09-13T21:12:28.173337,460204,,
2205,Mister Grumpy Fried Chicken by Fiie's Cafe,Halal - Muslim Owned,https://www.halaltag.com/place/2205,Holland Drive,"43 Holland Drive, Singapore 270043",2025-09-13T21:12:28.173337,270043,,
2205,Mister Grumpy Fried Chicken by Fiie's Cafe,Halal - Muslim Owned,https://www.halaltag.com/place/2205,Lucky Plaza,"304 Orchard Road, #06-52,  Singapore 238863",2025-09-13T21:12:28.173337,238863,,
2205,Mister Grumpy Fried Chicken by Fiie's Cafe,Halal - Muslim Owned,https://www.halaltag.com/place/2205,Tampines East,"406 Tampines St 41 , Singapore 520406",2025-09-13T21:12:28.173337,520406,,
2205,Mister Grumpy Fried Chicken by Fiie's Cafe,Halal - Muslim Owned,https://www.halaltag.com/place/2205,Toa Payoh (Others),"73 Toa Payoh Lor 4, Singapore 310073",2025-09-13T21:12:28.173337,310073,,
2414,Mamak Mia by Al Makan,Halal - Muslim Owned,https://www.halaltag.com/place/2414,Kedai Kopi (Clementi),"380 Clementi Ave 5, Singapore 120380",2025-09-13T21:12:28.796566,120380,,
2157,Milan Tei,Halal Certified,https://www.halaltag.com/place/2157,VivoCity,"1 Harbourfront Walk, #01-167,  Singapore 098585",2025-09-13T21:12:29.485256,098585,,
999,Mata Thai,Halal Certified,https://www.halaltag.com/place/999,Bishan (Others),"Blk 508 Bishan St 11, Singapore 570508",2025-09-13T21:12:30.137953,570508,,
581,Mansor D' Cafe,Halal - Muslim Owned,https://www.halaltag.com/place/581,Far East Plaza,"14 Scotts Road, #04-34,  Singapore 228213",2025-09-13T21:12:30.802048,228213,,
202,Madison's The Super Place Sandwich,Halal Certified,https://www.halaltag.com/place/202,Tampines Central Community Complex,"Blk 866A Tampines Street 83,  #02-02,  Singapore 521866 Contact: 6786 0988",2025-09-13T21:12:31.438256,521866,,
2182,Mommy Rendang,Halal - Muslim Owned,https://www.halaltag.com/place/2182,Our Tampines Hub Hawker Centre,"495 Tampines Ave 5, #01-61,  Singapore 529649",2025-09-13T21:12:32.087269,529649,,
452,Modern Grill Seafood,Halal Certified,https://www.halaltag.com/place/452,Newton Food Centre,"500 Clemenceau Ave North, #01-36,  Singapore 229495",2025-09-13T21:12:32.725311,229495,,
1591,Mehfil Mughlai Food Point,Halal - Muslim Owned,https://www.halaltag.com/place/1591,North Bridge Road Market and Food Centre,"861 North Bridge Road, Singapore 198783 Contact: 8232 2986",2025-09-13T21:12:33.412057,198783,,
240,Muslim Kitchen @ Furama City Centre,Halal Certified,https://www.halaltag.com/place/240,Furama City Centre,"60 Eu Tong Sen Street, Singapore 059804",2025-09-13T21:12:34.061330,059804,,
543,My Briyani House by Mr Teh Tarik,Halal Certified,https://www.halaltag.com/place/543,Marine Cove,"1000 East Coast Parkway, Singapore 449876",2025-09-13T21:12:34.755432,449876,,
543,My Briyani House by Mr Teh Tarik,Halal Certified,https://www.halaltag.com/place/543,Plantation Plaza,"127 Plantation Crescent, #03-01,  Singapore 690127",2025-09-13T21:12:34.755432,690127,,
543,My Briyani House by Mr Teh Tarik,Halal Certified,https://www.halaltag.com/place/543,The Woodleigh Mall,"11 Bidadari Park Dr, #01-57,  Singapore 367803",2025-09-13T21:12:34.755432,367803,,
2067,Muhammad's Teh Tarik,Halal - Muslim Owned,https://www.halaltag.com/place/2067,,,2025-09-13T21:12:35.407014,,,
1807,Mohamed Raihan,Halal - Muslim Owned,https://www.halaltag.com/place/1807,Ayer Rajah Food Centre,"503 West Coast Drive, Stall 70,  Singapore 120503",2025-09-13T21:12:36.099360,120503,,
857,Mr Teh Tarik Express,Halal Certified,https://www.halaltag.com/place/857,ARTRA,"12 Alexandra View, #01-13/14,  Singapore 158736",2025-09-13T21:12:36.806183,158736,,
857,Mr Teh Tarik Express,Halal Certified,https://www.halaltag.com/place/857,Changi Airport Terminal 3 (T3),"65 Airport Boulevard, #B2,  Singapore 819663",2025-09-13T21:12:36.806183,819663,,
857,Mr Teh Tarik Express,Halal Certified,https://www.halaltag.com/place/857,Far East Square,"135 Amoy St, #01-01,  Singapore 049964",2025-09-13T21:12:36.806183,049964,,
857,Mr Teh Tarik Express,Halal Certified,https://www.halaltag.com/place/857,Northpoint City,"930 Yishun Ave 2, #01-03 (North Wing),  Singapore 769098",2025-09-13T21:12:36.806183,769098,,
857,Mr Teh Tarik Express,Halal Certified,https://www.halaltag.com/place/857,Raffles Place MRT Station,"5 Raffles Place , #B1-17/21/22,  Singapore 048618",2025-09-13T21:12:36.806183,048618,,
857,Mr Teh Tarik Express,Halal Certified,https://www.halaltag.com/place/857,Seletar Airport Passenger Terminal,"21 Seletar Aerospace Road 1, #01-05,  Singapore 797405",2025-09-13T21:12:36.806183,797405,,
857,Mr Teh Tarik Express,Halal Certified,https://www.halaltag.com/place/857,Singapore Cruise Centre,"1 Maritime Square, #01-17A (Departure Hall),  Singapore 099253",2025-09-13T21:12:36.806183,099253,,
857,Mr Teh Tarik Express,Halal Certified,https://www.halaltag.com/place/857,Singapore Post Centre (Singpost),"10 Eunos Road 8 , #01-131,  Singapore 408600",2025-09-13T21:12:36.806183,408600,,
1820,Muslim Stall @ North Hill Canteen,Halal - Muslim Owned,https://www.halaltag.com/place/1820,NTU North Hill,"66 Nanyang Crescent, Stall 9,  Singapore 636960",2025-09-13T21:12:37.455991,636960,,
353,Minang House,Halal Certified,https://www.halaltag.com/place/353,Lucky Plaza,"304 Orchard Road, #02-04,  Singapore 238863 Contact: 68874702",2025-09-13T21:12:38.105924,238863,,
1838,Mamma Mia Trattoria,Halal Certified,https://www.halaltag.com/place/1838,Jewel Changi Airport,"78 Airport Boulevard, #04-200,  Singapore 819666",2025-09-13T21:12:38.777909,819666,,
1838,Mamma Mia Trattoria,Halal Certified,https://www.halaltag.com/place/1838,Jurong Point Shopping Mall,"1 Jurong West Central 2, #01-48,  Singapore 648886",2025-09-13T21:12:38.777909,648886,,
1838,Mamma Mia Trattoria,Halal Certified,https://www.halaltag.com/place/1838,Plaza Singapura,"68 Orchard Road, #03-79,  Singapore 238839",2025-09-13T21:12:38.777909,238839,,
1838,Mamma Mia Trattoria,Halal Certified,https://www.halaltag.com/place/1838,Suntec City,"3 Temasek Boulevard, #B1-126A (Tower 5),  Singapore 038983",2025-09-13T21:12:38.777909,038983,,
1838,Mamma Mia Trattoria,Halal Certified,https://www.halaltag.com/place/1838,Tampines 1,"10 Tampines Central 1, #04-09,  Singapore 529536",2025-09-13T21:12:38.777909,529536,,
1838,Mamma Mia Trattoria,Halal Certified,https://www.halaltag.com/place/1838,VivoCity,"1 Harbourfront Walk, #01-116,  Singapore 098585",2025-09-13T21:12:38.777909,098585,,
1838,Mamma Mia Trattoria,Halal Certified,https://www.halaltag.com/place/1838,Waterway Point,"83 Punggol Central, #01-64,  Singapore 828761",2025-09-13T21:12:38.777909,828761,,
208,Muslim Kitchen @ Concorde Hotel,Halal Certified,https://www.halaltag.com/place/208,Concorde Hotel,"100 Orchard Road, Singapore 238840",2025-09-13T21:12:39.428086,238840,,
258,Muslim Kitchen @ L3 Suntec International Convention Centre,Halal Certified,https://www.halaltag.com/place/258,,,2025-09-13T21:12:40.093007,,,
2441,Mei Mei Japanese,Halal Certified,https://www.halaltag.com/place/2441,Greenridge Shopping Centre,"Blk 524A Jelapang Road, #01-03,  Singapore 671524",2025-09-13T21:12:40.776072,671524,,
2229,Makan Makan,Halal Certified,https://www.halaltag.com/place/2229,Marina Square,"6 Raffles Bvld, #02-201,  Singapore 039594",2025-09-13T21:12:41.405328,039594,,
998,Mari Mari Seafood,Halal Certified,https://www.halaltag.com/place/998,Koufu HQ,"1 Woodlands Height, #01-01,  Singapore 737859",2025-09-13T21:12:42.107841,737859,,
2106,Momolato,Halal Certified,https://www.halaltag.com/place/2106,Arab Street/ Kampong Glam,"34 Haji Lane, Singapore 189227",2025-09-13T21:12:42.845805,189227,,
2106,Momolato,Halal Certified,https://www.halaltag.com/place/2106,Arab Street/ Kampong Glam,"723 North Bridge Road, Singapore 198691",2025-09-13T21:12:42.845805,198691,,
2333,Meatdrop,Halal - Muslim Owned,https://www.halaltag.com/place/2333,Joo Chiat Shophouses,"82 Joo Chiat Rd, Singapore 427379",2025-09-13T21:12:43.568702,427379,,
2274,Mamak Briyani Indian Muslim Food,Halal - Muslim Owned,https://www.halaltag.com/place/2274,Lavender (Others),"808 French Road, Singapore 200808",2025-09-13T21:12:44.833309,200808,,
2274,Mamak Briyani Indian Muslim Food,Halal - Muslim Owned,https://www.halaltag.com/place/2274,Loyang Point,"258 Pasir Ris Street 21, #02-09,  Singapore 510258",2025-09-13T21:12:44.833309,510258,,
2274,Mamak Briyani Indian Muslim Food,Halal - Muslim Owned,https://www.halaltag.com/place/2274,Queenstown (Others),"85 Dawson Road, Singapore 141085",2025-09-13T21:12:44.833309,141085,,
1694,Makan Habibi,Halal - Muslim Owned,https://www.halaltag.com/place/1694,,,2025-09-13T21:12:45.887011,,,
1907,Mohamed Ayman,Halal - Muslim Owned,https://www.halaltag.com/place/1907,Haig Road Food Centre,"14 Haig Rd, #01-20,  Singapore 430014",2025-09-13T21:12:46.937120,430014,,
1892,Mohsen Mohamed Shah Briyani Azzafffran,Halal - Muslim Owned,https://www.halaltag.com/place/1892,Bedok (Others),"Blk 129 Bedok North St 2 , #01-26,  Singapore 460129",2025-09-13T21:12:47.996095,460129,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,18 Tai Seng,"18 Tai Seng Street, #B1-12,  Singapore 539775",2025-09-13T21:12:49.077954,539775,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,AMK Hub,"53 Ang Mo Kio Avenue 3, #01-19,  Singapore 569933",2025-09-13T21:12:49.077954,569933,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,Bedok Mall,"311 New Upper Changi Road, #B2-K2,  Singapore 467360",2025-09-13T21:12:49.077954,467360,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,Boon Lay MRT Station,"301 Boon Lay Way, #01-23,  Singapore 649846",2025-09-13T21:12:49.077954,649846,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,Buangkok Square,"Blk 991 Buangkok Link, #01-04,  Singapore 530991",2025-09-13T21:12:49.077954,530991,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,Bukit Gombak MRT Station,"802 Bukit Batok West Ave 5, #01-03,  Singapore 659083",2025-09-13T21:12:49.077954,659083,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,Bukit Panjang Plaza,"1 Jelebu Road, #01-19,  Singapore 677743",2025-09-13T21:12:49.077954,677743,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,Canberra Plaza,"133 Canberra View, #01-16,  Singapore 750133",2025-09-13T21:12:49.077954,750133,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,Causeway Point,"1 Woodlands Square, #01-K6,  Singapore 738099",2025-09-13T21:12:49.077954,738099,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,Century Square,"2 Tampines Central 5, #01-36,  Singapore 529509",2025-09-13T21:12:49.077954,529509,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,Changi City Point,"5 Changi Business Park Central 1, #B1-21,  Singapore 486038",2025-09-13T21:12:49.077954,486038,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,Changi General Hospital (CGH),"2 Simei Street 3 , #01-02,  Singapore 529889",2025-09-13T21:12:49.077954,529889,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,Chinese Garden MRT Station,"151 Boon Lay Way, #01-02,  Singapore 609959",2025-09-13T21:12:49.077954,609959,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,Choa Chu Kang Polyclinic,"2 Teck Whye Crescent, Singapore 688846",2025-09-13T21:12:49.077954,688846,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,Eastpoint Mall,"3 Simei Street 6, #01-05,  Singapore 528833",2025-09-13T21:12:49.077954,528833,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,Eunos MRT,"30 Eunos Crescent, #01-04,  Singapore 409423",2025-09-13T21:12:49.077954,409423,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,Fajar Shopping Centre,"445 Fajar Road , #01-540,  Singapore 670445",2025-09-13T21:12:49.077954,670445,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,Fusionopolis,"1 Fusionopolis Way, #01-06,  Singapore 138632",2025-09-13T21:12:49.077954,138632,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,HarbourFront Centre,"1 Martime Square, #01-K4,  Singapore 099253",2025-09-13T21:12:49.077954,099253,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,Heartland Mall,"205 Hougang Street 21, #01-07,  Singapore 530205",2025-09-13T21:12:49.077954,530205,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,Hougang 1,"1 Hougang Street 91, #01-13,  Singapore 538692",2025-09-13T21:12:49.077954,538692,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,Hougang Mall,"90 Hougang Avenue 10, #B1-13A,  Singapore 538766",2025-09-13T21:12:49.077954,538766,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,,"50 Jurong Gateway Road, #B1-K04,  Singapore 608549",2025-09-13T21:12:49.077954,608549,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,Junction 8 Shopping Centre,"9 Bishan Place, #B1-K5,  Singapore 579837",2025-09-13T21:12:49.077954,579837,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,Jurong Point 2,", #03-11 (JP2),  Singapore 648331",2025-09-13T21:12:49.077954,648331,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,Kallang MRT Station,"5 Sims Avenue, #01-04,  Singapore 387405",2025-09-13T21:12:49.077954,387405,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,Kampung Admiralty,"Blk 676 Woodlands Drive 71, #01-13,  Singapore 730676",2025-09-13T21:12:49.077954,730676,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,Khoo Teck Puat Hospital (KTPH),"90 Yishun Central , #01-08,  Singapore 768828",2025-09-13T21:12:49.077954,768828,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,KK Women's and Children's Hospital (KKH),"100 Bukit Timah Road, #01-01,  Singapore 229899",2025-09-13T21:12:49.077954,229899,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,NEX Mall,"23 Serangoon Central, #B2-04,  Singapore 556083",2025-09-13T21:12:49.077954,556083,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,Northpoint City,"930 Yishun Ave 2, #01-05 (North Wing),  Singapore 769098",2025-09-13T21:12:49.077954,769098,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,Northpoint City,"930 Yishun Ave 2, #B2-130 (South Wing),  Singapore 769098",2025-09-13T21:12:49.077954,769098,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,Our Tampines Hub (OTH),"1 Tampines Walk, #01-83,  Singapore 528523",2025-09-13T21:12:49.077954,528523,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,Paya Lebar MRT Station,"30 Paya Lebar Road , #01-09,  Singapore 409006",2025-09-13T21:12:49.077954,409006,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,Paya Lebar Quarter Mall (PLQ),"10 Paya Lebar Road, #B2-16,  Singapore 409057",2025-09-13T21:12:49.077954,409057,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,Poiz Centre,"51 Upper Serangoon Road  , #01-08A,  Singapore 347697",2025-09-13T21:12:49.077954,347697,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,Raffles Place MRT Station,"5 Raffles Place , #B1-10,  Singapore 048618",2025-09-13T21:12:49.077954,048618,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,Rivervale Plaza,"118 Rivervale Drive , #01-01,  Singapore 540118",2025-09-13T21:12:49.077954,540118,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,Sengkang General and Community Hospitals (SKGH),"110 Sengkang East Way, #01-05,  Singapore 544886",2025-09-13T21:12:49.077954,544886,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,Singapore General Hospital (SGH),"1 Hospital Drive, Singapore General Hospital, Blk 4,  Singapore 169608",2025-09-13T21:12:49.077954,169608,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,Square 2,"10 Sinaran Drive, #01-21,  Singapore 307506",2025-09-13T21:12:49.077954,307506,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,Sun Plaza,"30 Sembawang Drive, #B1-28,  Singapore 757713",2025-09-13T21:12:49.077954,757713,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,Suntec City,"3 Temasek Boulevard, #B1-106 (East Wing),  Singapore 038983",2025-09-13T21:12:49.077954,038983,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,Tampines Mart,"5 Tampines Street 32, #01-35,  Singapore 529284",2025-09-13T21:12:49.077954,529284,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,Tampines MRT Station,"20 Tampines Central 1, Tampines MRT Station, #01-23,  Singapore 529538",2025-09-13T21:12:49.077954,529538,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,Tan Tock Seng Hospital (TTSH),"11 Jalan Tan Tock Seng, #01-11,  Singapore 308433",2025-09-13T21:12:49.077954,308433,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,The CentrePoint,"176 Orchard Road, #B1-K3,  Singapore 238843",2025-09-13T21:12:49.077954,238843,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,The Metropolis,"North Bouna VIsta Drive, Singapore 138588",2025-09-13T21:12:49.077954,138588,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,The Woodleigh Mall,"11 Bidadari Park Dr, #B1-K10,  Singapore 367803",2025-09-13T21:12:49.077954,367803,,
1842,Mr Bean,Halal Certified,https://www.halaltag.com/place/1842,Thomson Plaza,"301 Upper Thomson Road, #01-K5,  Singapore 574408",2025-09-13T21:12:49.077954,574408,,
2497,Majulah Nasi Padang,Halal - Muslim Owned,https://www.halaltag.com/place/2497,Jurong Point Shopping Mall,"1 Jurong West Central 2, Singapore 648886",2025-09-13T21:12:49.888140,648886,,
2497,Majulah Nasi Padang,Halal - Muslim Owned,https://www.halaltag.com/place/2497,Pasir Ris Mall,"7 Pasir Ris Central, #B2-17,  Singapore 519612",2025-09-13T21:12:49.888140,519612,,
2497,Majulah Nasi Padang,Halal - Muslim Owned,https://www.halaltag.com/place/2497,Paya Lebar Square,"60 Paya Lebar Road, #B1,  Singapore 409051",2025-09-13T21:12:49.888140,409051,,
1599,Mee Bagus,Halal Certified,https://www.halaltag.com/place/1599,Kedai Kopi (Ang Mo Kio),"Blk 108 Ang Mo Kio Avenue 4 , Singapore 560108",2025-09-13T21:12:50.571579,560108,,
1599,Mee Bagus,Halal Certified,https://www.halaltag.com/place/1599,Kedai Kopi (Clementi),"380 Clementi Ave 5, Singapore 120380",2025-09-13T21:12:50.571579,120380,,
1599,Mee Bagus,Halal Certified,https://www.halaltag.com/place/1599,Kedai Kopi (Geylang),"12 Haig Road, Singapore 430012",2025-09-13T21:12:50.571579,430012,,
1599,Mee Bagus,Halal Certified,https://www.halaltag.com/place/1599,Kedai Kopi (Yishun),"925 Yishun Central, Singapore 760925",2025-09-13T21:12:50.571579,760925,,
459,MR Bakery,Halal Certified,https://www.halaltag.com/place/459,Holland Drive,"Blk 44 Holland Drive, #02-30,  Singapore 270044",2025-09-13T21:12:51.220996,270044,,
459,MR Bakery,Halal Certified,https://www.halaltag.com/place/459,Sengkang (Others),"Blk 182a Rivervale Crescent, #01-03,  Singapore 541182",2025-09-13T21:12:51.220996,541182,,
459,MR Bakery,Halal Certified,https://www.halaltag.com/place/459,Tiong Bahru (Others),"38A Beo Crescent, #01-91,  Singapore 169982",2025-09-13T21:12:51.220996,169982,,
2342,Mee Volcano,Halal - Muslim Owned,https://www.halaltag.com/place/2342,,,2025-09-13T21:12:51.997158,,,
10,Mc Donald's,Halal Certified,https://www.halaltag.com/place/10,Admiralty Place,"677 Woodlands Avenue 6, #01-05,  Singapore 730677",2025-09-13T21:12:52.749945,730677,,
10,Mc Donald's,Halal Certified,https://www.halaltag.com/place/10,Alexandra Retail Centre (ARC),"460 Alexandra Road, #01-25,  Singapore 119963",2025-09-13T21:12:52.749945,119963,,
10,Mc Donald's,Halal Certified,https://www.halaltag.com/place/10,AMK Hub,"53 Ang Mo Kio Avenue 3, #01-04,  Singapore 569933 Contact: 6458 6218",2025-09-13T21:12:52.749945,569933,,
10,Mc Donald's,Halal Certified,https://www.halaltag.com/place/10,Anchorpoint Shopping Centre,"370 Alexandra Rd, #01-32,  Singapore 159953",2025-09-13T21:12:52.749945,159953,,
10,Mc Donald's,Halal Certified,https://www.halaltag.com/place/10,Ang Mo Kio (Others),"Block 163, Ang Mo Kio Avenue 4, #01-438,  Singapore 560163 Contact: 6455 5672",2025-09-13T21:12:52.749945,560163,,
10,Mc Donald's,Halal Certified,https://www.halaltag.com/place/10,Ang Mo Kio (Others),"Blk 448 Ang Mo Kio Avenue 10, #01-1693,  Singapore 560448 Contact: 6456 8781",2025-09-13T21:12:52.749945,560448,,
10,Mc Donald's,Halal Certified,https://www.halaltag.com/place/10,Ang Mo Kio (Others),"10 Ang Mo Kio Street 12, Singapore 567740 Contact: 6451 3365",2025-09-13T21:12:52.749945,567740,,
10,Mc Donald's,Halal Certified,https://www.halaltag.com/place/10,Ang Mo Kio (Others),"1378 Ang Mo Kio Ave 1, Singapore 569981 Contact: 6456 9839",2025-09-13T21:12:52.749945,569981,,
10,Mc Donald's,Halal Certified,https://www.halaltag.com/place/10,Aperia Mall,"12 Kallang Avenue, #01-24,  Singapore 339511",2025-09-13T21:12:52.749945,339511,,
10,Mc Donald's,Halal Certified,https://www.halaltag.com/place/10,Beauty World Centre,"144 Upper Bukit Timah Road, #01-39/40,  Singapore 588177",2025-09-13T21:12:52.749945,588177,,
10,Mc Donald's,Halal Certified,https://www.halaltag.com/place/10,Bedok (Others),"Blk 445 Bedok North St 1 Princess Cinema, Singapore 469661 Contact: 6441 1793",2025-09-13T21:12:52.749945,469661,,
