name,outlet_name,address,postal_code,muis_halal_status,certificate_number,type,scheme,sub_scheme,data_sources,muis_place_id,halaltag_place_id,X,Y,geocode_source
Western/Delight/Malay/Vegetarian Kitchen @ NUH,,9 LOWER KENT RIDGE ROAD #B1-01 NATIONAL UNIVERSITY CENTRE FOR ORAL HEALTH 119085,119085,MUIS Halal Certified,FPCK20250000878,0.0,200.0,201.0,muis,714ddcde-42b0-4bd2-bb97-fd79a9ab6a1e,,22436.1329117389,30913.3535496648,postal_exact
WOK EXPRESS,,"31 LOWER KENT RIDGE ROAD NATIONAL UNIVERSITY OF SINGAPORE, YUSOF ISHAK HOUSE, (LEVEL 1, KIOSK 1) 119078",119078,MUIS Halal Certified,EESB20250000674,0.0,100.0,108.0,muis,6a76fb2a-4645-4920-b4c2-be3159954019,,21487.382387029,31215.1180830095,postal_exact
WOK HEY,,"1 LOWER KENT RIDGE ROAD #01-25 NUH MEDICAL CENTRE,(CENTER PART OF) 119082",119082,MUIS Halal Certified,EESB20230000254,0.0,100.0,108.0,muis,6c547d55-e1e0-4721-af0a-143d95972a68,,22520.6189963818,30573.9890070297,postal_exact
Y&H Penyet (S13) @ Kopitiam NUH,,"5 LOWER KENT RIDGE ROAD #01-01 NATIONAL UNIVERSITY HOSPITAL, STALL 13 119074",119074,MUIS Halal Certified,EEHK20240000873,0.0,100.0,103.0,muis,ad95de87-7336-439e-b7f3-deded065f32a,,22480.7561526299,30801.9083772842,postal_exact
Yong Tau Foo,,"524A JELAPANG ROAD Stall 1, Cantine #01-03 GREENRIDGE SHOPPING CENTRE 671524",671524,MUIS Halal Certified,EEHK20250000753,0.0,100.0,103.0,muis,047c527a-c616-461a-8796-76ab3b035d66,,20527.2820040528,40804.5665046293,postal_exact
N.A,,"80 MARINE PARADE ROAD MR1 KOPTIAM FOODHALL B1-85, B1-87, B1-112, B1-146, B1-86 PARKWAY PARADE 449269",449269,MUIS Halal Certified,EEHK20250000637,1.0,100.0,103.0,muis,48b72bc8-0365-426b-ac76-fdbdd28c837c,,36015.2572663743,31474.4648520965,postal_exact
NANDHANA'S,,5 ANG MO KIO CENTRAL 2 #01-10 DJIT SUN MALL 569663,569663,MUIS Halal Certified,EERT20230000386,0.0,100.0,106.0,muis,05e1d8f3-8f02-462c-b33f-e6fbd6e4b5c8,,29594.3526987862,39429.645069547,postal_exact
NANDHANA'S,,104 SYED ALWI ROAD 207680,207680,MUIS Halal Certified,EERT20240000392,0.0,100.0,106.0,muis,05e1d8f3-8f02-462c-b33f-e6fbd6e4b5c8,,30427.063310652,32447.5168750379,postal_exact
TASTY WOK (S9) @ FOODHUB 209 NEW UPPER CHANGI ROAD,,"209 NEW UPPER CHANGI ROAD #01-633, Stall 9 460209",460209,MUIS Halal Certified,EEHK20230001291,0.0,100.0,103.0,muis,706b1221-cbca-4d76-9959-cbbff0c75262,,38878.6249010088,34097.2204191126,postal_exact
FRIED RICE STORY (S7) @ FOOD PARADISE ANCHORVALE,,"330 ANCHORVALE STREET ANCHORVALE HARVEST,Stall 7 540330",540330,MUIS Halal Certified,EEHK20230001277,0.0,100.0,103.0,muis,a903d0a6-fc96-41f3-abfc-bbcc1f8c2696,,34224.059433992,42082.1435010303,postal_exact
Gourmel Pte Ltd,,5 BURN ROAD #06-02 TEE YIH JIA FOOD BUILDING 369972,369972,MUIS Halal Certified,FPCA20250000502,0.0,200.0,202.0,muis,eb078e0e-1e71-42a7-970d-bc6e0e398027,,33752.5331910066,35270.3659705892,postal_exact
INDIAN COOKED FOOD CATERING SERVICE PTE. LTD.,,15 WOODLANDS LOOP #04-61 738322,738322,MUIS Halal Certified,FPCA20240000418,0.0,200.0,202.0,muis,15677e0a-1c19-49cb-b8fb-6756a2eab615,,25309.4057137771,47805.3144730739,postal_exact
Indian Food (S4) @ Mr Teh Tarik Eating House,,456 JURONG WEST STREET 41 #01-750 640456,640456,MUIS Halal Certified,EEHK20230001011,0.0,100.0,103.0,muis,4b0c08b5-cdd9-43f4-b1f4-0e414b3a0f74,,15391.3987829257,36976.6695243008,postal_exact
LAVISH DINE CATERING PTE LTD,,7 ENTERPRISE ROAD 629819,629819,MUIS Halal Certified,FPCA20250000440,0.0,200.0,202.0,muis,b10b6c03-320b-4191-aada-ffc49bd665a3,,13987.5546246618,34971.8807311356,postal_exact
Malay/Indian & Western Kitchen @ Khoo Teck Puat Hospital,,90 YISHUN CENTRAL KHOO TECK PUAT HOSPITAL 768828,768828,MUIS Halal Certified,FPCN21060001547,0.0,200.0,201.0,muis,4cf73c85-1a45-4e1b-a373-1adbb7f56422,,28585.3954012329,45093.1608724799,postal_exact
MEAT HOUSE GRILL (S7)@Food Paradise Woodlands,,"182 WOODLANDS STREET 13 #01-06 MULTI STOREY CAR PARK,Stall 7 730182",730182,MUIS Halal Certified,EEHK20240001237,0.0,100.0,103.0,muis,f739bfa1-0502-4710-9647-ab6fb0ada897,,21623.909880816,46318.1820553541,postal_exact
MEDITERRANEAN COUNTER @ CAROUSEL,,25 SCOTTS ROAD SCOTTSWALK 228220,228220,MUIS Halal Certified,EEDN21110000185,0.0,100.0,105.0,muis,f77c81b7-cf73-4974-806d-549f0dca0ec4,,27910.4804451289,32193.6391371246,postal_exact
MORE BATTER,,2 JURONG EAST STREET 21 #01-92/93 IMM BUILDING 609601,609601,MUIS Halal Certified,EERT20250000027,1.0,100.0,106.0,muis,cdf80ed0-e720-44cf-a980-343c2ba151a7,,18381.9356864095,35229.409786731,postal_exact
NEW HOPE FOOD INDUSTRIES PTE. LTD.,,2 SENOKO SOUTH ROAD #04-01 SUPER INDUSTRIAL BUILDING 758096,758096,MUIS Halal Certified,FPCK20250000196,0.0,200.0,201.0,muis,5c4d8da0-0488-420b-9bf8-76bbf3c81206,,24838.470271566,48984.083452709,postal_exact
Teppan Kaki (MR11) @ Foodjunction Westgate,,"3 GATEWAY DRIVE #B1-29 WESTGATE, MR11 608532",608532,MUIS Halal Certified,EEHK20240000216,0.0,100.0,103.0,muis,6316a175-4e14-47bf-8e01-60f21c01ac18,,17902.4121881062,35135.4420140442,postal_exact
INTERCONTINENTAL CATERING PTE. LTD.,,171 KAMPONG AMPAT #05-18 KA FOODLINK 368330,368330,MUIS Halal Certified,FPGX21070001570,0.0,200.0,202.0,muis,f3442015-9c32-46a2-9fcd-0a9ecbe92605,,33493.9221457988,35336.4289929233,postal_exact
International Catering Pte Ltd,,171 KAMPONG AMPAT #03-12 KA FOODLINK 368330,368330,MUIS Halal Certified,FPGX22010001650,0.0,200.0,202.0,muis,dbcdb1c7-cc8d-4fc7-a6c3-8a7783efc5fd,,33493.9221457988,35336.4289929233,postal_exact
JR FOODS PTE. LTD.,,8 SENOKO SOUTH ROAD #03-01/03 CHNG KEE'S FOODLINK 758095,758095,MUIS Halal Certified,FPCA20240000882,0.0,200.0,202.0,muis,8fe8cd3f-e77c-43c1-a778-ef8e7feac985,,24763.2092932686,48901.2388310898,postal_exact
K G CATERING PTE LTD,,171 KAMPONG AMPAT #04-18 KA FOODLINK 368330,368330,MUIS Halal Certified,FPCA20230000629,0.0,200.0,202.0,muis,2fe0d935-25be-4b3f-87b7-d6d27a541a4c,,33493.9221457988,35336.4289929233,postal_exact
K G CATERING PTE LTD,,171 KAMPONG AMPAT #06-03 KA FOODLINK 368330,368330,MUIS Halal Certified,FPGN22020001655,0.0,200.0,202.0,muis,2fe0d935-25be-4b3f-87b7-d6d27a541a4c,,33493.9221457988,35336.4289929233,postal_exact
KAT KITCHEN PTE. LTD.,,171 KAMPONG AMPAT #06-11 KA FOODLINK 368330,368330,MUIS Halal Certified,FPCA20230000872,0.0,200.0,202.0,muis,2295e39a-8b4d-4b5e-b575-72a965862013,,33493.9221457988,35336.4289929233,postal_exact
KATE'S CATERING PTE. LTD.,,171 KAMPONG AMPAT #04-04 KA FOODLINK 368330,368330,MUIS Halal Certified,FPGX21080001587,0.0,200.0,202.0,muis,453b1b44-d0d1-4a40-ae28-e4ea3eac1a8f,,33493.9221457988,35336.4289929233,postal_exact
LYE HENG FOOD SUPPLIES PTE. LTD.,,15 WOODLANDS LOOP #04-22 738322,738322,MUIS Halal Certified,FPGN22020001657,0.0,200.0,202.0,muis,abe6ac6a-5a7e-42a6-9006-6aef7c533735,,25309.4057137771,47805.3144730739,postal_exact
Maki-San,,30 WOODLANDS AVENUE 2 #01-37 WOODLANDS MRT STATION 738343,738343,MUIS Halal Certified,EESB20230000758,0.0,100.0,108.0,muis,da99f4e2-a7e5-4a67-bfb0-774ff8557be3,,22659.1551038362,46501.2053188439,postal_exact
Mini Wok (MR3)@Fork & Spoon Woodlands Mart,,"768 WOODLANDS AVENUE 6 #01-30/32 WOODLANDS MART, MR 3 730768",730768,MUIS Halal Certified,EEHK20230000142,0.0,100.0,103.0,muis,a7f08960-5f86-4468-9e07-363ac2594388,,24088.1051925337,47485.6815684885,postal_exact
MR BEAN,,30 WOODLANDS AVENUE 2 #B1-06 WOODLANDS MRT STATION 738343,738343,MUIS Halal Certified,EESB20220000214,0.0,100.0,108.0,muis,eac4ee95-a18c-4b71-9999-a22d314b11bf,,22659.1551038362,46501.2053188439,postal_exact
Mr Teh Tarik Deli,,30 WOODLANDS AVENUE 2 #B1-07 WOODLANDS INTEGRATED TRANSPORT HUB 738343,738343,MUIS Halal Certified,EESB20220000092,0.0,100.0,108.0,muis,e83786ed-4063-4f64-a485-d85eac50b1c2,,22659.1551038362,46501.2053188439,postal_exact
MY KAMPUNG CHICKEN RICE (S1) @ KAMPUNG ADMIRALTY,,"676 WOODLANDS DRIVE 71 #02-39 Kampung Admiralty, Stall 1 730676",730676,MUIS Halal Certified,EEHN21060012497,0.0,100.0,103.0,muis,48a245e9-5857-42b8-8adf-22e149c261f6,,24372.3598183701,46825.7299836185,postal_exact
NASI LEMAK & ECONOMIC NOODLES (S2)@TUAN TUAN & PUAN PUAN,,"30 WOODLANDS AVENUE 2 #01-17/18 WOODLANDS MRT STATION, Stall 2 738343",738343,MUIS Halal Certified,EEHK20230000555,0.0,100.0,103.0,muis,0af1fa40-8f91-42cc-9f23-c9b941d90080,,22659.1551038362,46501.2053188439,postal_exact
NASI LEMAK & NOODLES (S1) @ KAKI CORNER,,"61 CHOA CHU KANG DRIVE #01-05 YEW TEE MRT STATION (Right Half), STALL 1 689715",689715,MUIS Halal Certified,EEHN22020013156,0.0,100.0,103.0,muis,cff6abad-8a6c-4e12-9a44-55de0a4ef972,,18438.9831173802,42158.0181021616,postal_exact
Kitchen @ Home Sweet Home at Admiralty,,9 ADMIRALTY ROAD EAST 759972,759972,MUIS Halal Certified,FPCK20230000837,0.0,200.0,201.0,muis,4420f11f-4aa4-4a3b-a32e-c71dc8d7278c,,27630.0019924045,48601.8522716183,postal_exact
Nasi Lemak & Noodles (S2) @ Sambal Sambal Admiralty MRT,,"70 WOODLANDS AVENUE 7 #01-02 ADMIRALTY MRT STATION, stall 2 738344",738344,MUIS Halal Certified,EEHK20240000523,0.0,100.0,103.0,muis,db59649f-7527-4816-8e3c-09dd7b0b7af7,,24402.3866267931,46918.506801948,postal_exact
POON RESOURCES PTE LTD,,8A ADMIRALTY STREET #05-37 FOODXCHANGE @ ADMIRALTY 757437,757437,MUIS Halal Certified,FPCN21060001542,0.0,200.0,201.0,muis,a8638d93-94be-4376-8b48-c0b78f108f62,,25890.20661203,49401.7812950592,postal_exact
PREMIUM CATERING PRIVATE LTD,,8A ADMIRALTY STREET #01/11 & 01/12 FOOD XCHANGE @ ADMIRALTY 757437,757437,MUIS Halal Certified,FPCA25100000044,0.0,200.0,202.0,muis,2a5fabf9-a7f1-4fd4-be7f-d318cf02aa32,,25890.20661203,49401.7812950592,postal_exact
RICO CATERING,,8A ADMIRALTY STREET #04-40 FOOD XCHANGE @ ADMIRALTY 757437,757437,MUIS Halal Certified,FPCA20240000321,0.0,200.0,202.0,muis,f5ced81f-5e99-4321-b3b0-302c85751024,,25890.20661203,49401.7812950592,postal_exact
RILASSI CATERING PTE. LTD.,,8A ADMIRALTY STREET #02-30 FOOD XCHANGE @ ADMIRALTY 757437,757437,MUIS Halal Certified,FPGN22020001656,0.0,200.0,202.0,muis,d2a59f9f-de6c-4d2e-a622-e1e9faa81391,,25890.20661203,49401.7812950592,postal_exact
RIO CATERING SERVICES PTE LTD,,8A ADMIRALTY STREET #01-30 FOOD XCHANGE @ ADMIRALTY 757437,757437,MUIS Halal Certified,FPCA20220000409,0.0,200.0,202.0,muis,918e425f-1dfd-4860-b33d-902cb1f43248,,25890.20661203,49401.7812950592,postal_exact
SAMBAL SAMBAL@ADMIRALTY MRT,,70 WOODLANDS AVENUE 7 #02-K10 ADMIRALTY MRT STATION 738344,738344,MUIS Halal Certified,EEBN21080012644,0.0,100.0,108.0,muis,5e528878-7df5-46e5-a294-70ac9c017eff,,24402.3866267931,46918.506801948,postal_exact
SOFNADE CATERING PTE. LTD.,,8A ADMIRALTY STREET #03-12 FOOD XCHANGE @ ADMIRALTY 757437,757437,MUIS Halal Certified,FPCA20240000037,0.0,200.0,202.0,muis,cd50d2c9-9697-4432-82fc-1f1f172c2b90,,25890.20661203,49401.7812950592,postal_exact
STUFF'DMORE,,53 ANG MO KIO AVENUE 3 #01-35 AMK HUB 569933,569933,MUIS Halal Certified,EERT20250000686,0.0,100.0,106.0,muis,64334c6d-f225-43c9-b688-a8804e238a9a,,29711.0075057196,39028.6385976207,postal_exact
SWEE HENG 1989 CLASSIC,,678A WOODLANDS AVENUE 6 #01-27 ADMIRALTY PLACE 731678,731678,MUIS Halal Certified,EESB20230000247,0.0,100.0,108.0,muis,92f90956-de91-43bc-915e-12b8de4ff829,,24463.2405896652,46893.6391713507,postal_exact
Thai Makan (S3) @ Cantine Admiralty Place,,"678A WOODLANDS AVENUE 6 #02-05 ADMIRALTY PLACE, Stall 3 731678",731678,MUIS Halal Certified,EEHK20230000879,0.0,100.0,103.0,muis,8c868c90-c94d-40c9-916a-374fe80b15f6,,24463.2405896652,46893.6391713507,postal_exact
THE COFFEE BEAN & TEA LEAF,,678A WOODLANDS AVENUE 6 #01-10 ADMIRALTY PLACE 731678,731678,MUIS Halal Certified,EERT20230000392,0.0,100.0,106.0,muis,4d57bbd4-9bf2-4ab8-9791-05213305f92b,,24463.2405896652,46893.6391713507,postal_exact
The Kiosk (S7) @ Cantine corner Admiralty Place,,"678A WOODLANDS AVENUE 6 #02-05 ADMIRALTY PLACE,Stall 7 731678",731678,MUIS Halal Certified,EEHK20230001045,0.0,100.0,103.0,muis,f070a5dd-0814-431c-a1f9-cd17ae67a84f,,24463.2405896652,46893.6391713507,postal_exact
TKY FOOD ENTERPRISE PTE. LTD.,,8A ADMIRALTY STREET #04-19 FOOD XCHANGE @ ADMIRALTY 757437,757437,MUIS Halal Certified,FPCK20240000842,0.0,200.0,201.0,muis,dbbb7285-1bac-40e4-8e97-908abf3c46bc,,25890.20661203,49401.7812950592,postal_exact
VEGETARIAN (S6) @ CANTINE CORNER ADMIRALTY PLACE,,"678A WOODLANDS AVENUE 6 #02-05 ADMIRALTY PLACE, STALL 6 731678",731678,MUIS Halal Certified,EEHK20230000898,0.0,100.0,103.0,muis,4f632866-c9b5-4503-881a-285195d72964,,24463.2405896652,46893.6391713507,postal_exact
WEEAT PTE. LTD.,,8A ADMIRALTY STREET #07-29 FOOD XCHANGE @ ADMIRALTY 757437,757437,MUIS Halal Certified,FPCA20250000051,0.0,200.0,202.0,muis,3fd3b0a9-156d-40c6-b556-6f7684876359,,25890.20661203,49401.7812950592,postal_exact
Meat Preparation @ dnata Singapore Pte Ltd,,"50 AIRPORT BOULEVARD,Meat preparation 819658",819658,MUIS Halal Certified,FPCN21070001557,0.0,200.0,201.0,muis,3c1e9ce7-90d3-4ec1-9aa8-700c67f9b803,,45087.1573389824,36763.4465313964,postal_exact
Veg Preparation @ dnata Singapore Pte Ltd,,"50 AIRPORT BOULEVARD,Veg Preparation 819658",819658,MUIS Halal Certified,FPCN21070001558,0.0,200.0,201.0,muis,0b0e0dab-5c7f-41a1-bab7-3817e7cec3df,,45087.1573389824,36763.4465313964,postal_exact
GADO & GRILL,,920 YISHUN AVENUE 2 #01-20 Yishun Integrated Transport Hub 769100,769100,MUIS Halal Certified,EERN21120013281,0.0,100.0,106.0,muis,dcb2b176-b39e-48af-84af-70aac27a11e6,,28318.1722974218,45515.7637021281,postal_exact
Hotdogs & Drinks @ Adventure Cove Waterpark (MLP-RWS),,"22 Sentosa Gateway #01-K274 RESORTS WORLD SENTOSA, CART C(HOT DOG) MARINE LIFE PARK 098136",098136,MUIS Halal Certified,EEBX21070012604,0.0,100.0,108.0,muis,fe997c98-8907-4376-9dc6-8c1e48f20d62,,26266.9806875316,26787.1869892664,postal_exact
HARA HONG KONG TIM SUM PTE LTD,,30 SENOKO DRIVE SENOKO INDUSTRIAL ESTATE 758215,758215,MUIS Halal Certified,FPCK20240001146,0.0,200.0,201.0,muis,0b33d0c5-213c-487a-bf99-914ccc44f4a4,,24727.4252419304,49355.2852832116,postal_exact
Khatib Foodshop,,201 YISHUN AVENUE 2 #01-01 KHATIB MRT STATION 769092,769092,MUIS Halal Certified,EERT20240001194,0.0,100.0,106.0,muis,6f14ea9e-8a91-4daf-8b03-015c6bf1e4bc,,27962.3108561579,44352.5679935999,postal_exact
KNDS CATERING PTE. LTD.,,15 JALAN TEPONG #01-09 JURONG FOOD HUB 619336,619336,MUIS Halal Certified,FPGN21050001538,0.0,200.0,202.0,muis,bf7f20dd-39c2-45fc-a4f3-d67e6170eb8c,,15650.8856322421,32339.4500636607,postal_exact
MR BEAN,,1 PASIR RIS CENTRAL STREET 3 #01-41 WHITE SANDS SHOPPING CENTRE 518457,518457,MUIS Halal Certified,EESB20220000216,0.0,100.0,108.0,muis,eac4ee95-a18c-4b71-9999-a22d314b11bf,,40958.9038011068,39385.0873588398,postal_exact
NASI LEMAK/CHICKEN RICE @ SMART COOK WOODLANDS,,30 WOODLANDS AVENUE 2 #01-22 WOODLANDS MRT STATION 738343,738343,MUIS Halal Certified,EEBN21120013032,0.0,100.0,108.0,muis,7b15c39a-437e-4d1b-8ee3-84806fd8125e,,22659.1551038362,46501.2053188439,postal_exact
Nil,,900 SOUTH WOODLANDS DRIVE #01-07 WOODLANDS CIVIC CENTRE 730900,730900,MUIS Halal Certified,EERT20250000429,1.0,100.0,106.0,muis,3143c847-69f0-4e71-b52e-1505a857d994,,22845.924756743,46306.879990235,postal_exact
Nil,,900 SOUTH WOODLANDS DRIVE #01-09 WOODLANDS CIVIC CENTRE 730900,730900,MUIS Halal Certified,EERT20250000428,1.0,100.0,106.0,muis,af43da9f-fa94-431c-aa81-67c3bc97a47b,,22845.924756743,46306.879990235,postal_exact
ON'LEE ARTISAN BAKERY,,11 WOODLANDS SQUARE #B1-07 WOODLANDS MRT STATION 737736,737736,MUIS Halal Certified,EESB20220001069,0.0,100.0,108.0,muis,8b4a1b6c-6d9e-4cf9-9a7c-13f8172462e8,,22887.6045875568,46555.0008181818,postal_exact
POLAR PUFFS & CAKES,,15 Woodlands Link 738726,738726,MUIS Halal Certified,FPCN20040001359,0.0,200.0,201.0,muis,b2adac46-db3a-49ce-a519-0c4642c6717f,,25245.6514727054,48079.3234772254,postal_exact
MO'S WOK N WRAP,,1187 UPPER SERANGOON ROAD #01-18 THE MIDTOWN 533971,533971,MUIS Halal Certified,EERT20250000532,1.0,100.0,106.0,muis,3aabd326-0f17-4435-872c-c645370667b4,,34896.83710723,39169.0242907554,postal_exact
Summer Folks Cafe & Steakhouse,,124 BEACH ROAD #01-06 GUOCO MIDTOWN 189771,189771,MUIS Halal Certified,EERT20240000454,0.0,100.0,106.0,muis,0fc65157-5963-4ca6-90b4-3c57197fcb46,,30693.2418058096,31029.0629966613,postal_exact
UNWRAPPED,,1187 UPPER SERANGOON ROAD #01-18 THE MIDTOWN 533971,533971,MUIS Halal Certified,EERT20250000532,1.0,100.0,106.0,muis,3aabd326-0f17-4435-872c-c645370667b4,,34896.83710723,39169.0242907554,postal_exact
Rindu Rasa Western (S7) @ Kopitiam Corner Vista Point,,"548 WOODLANDS DRIVE 44 #01-21 VISTA POINT, Stall 7 730548",730548,MUIS Halal Certified,EEHK20240000949,0.0,100.0,103.0,muis,e5448ea1-57a7-408a-abd7-c1f6ae441f45,,23602.7169394372,45796.7423332836,postal_exact
Sarpino's,,314 DUNEARN ROAD SHELL SERVICE STATION 299551,299551,MUIS Halal Certified,EEFK20250000528,0.0,100.0,104.0,muis,7b5b4a83-60c2-4579-8f5c-de4d5ddfe46d,,26221.4683851553,33956.8478622828,postal_exact
SAYANG SAVOUR PTE LTD,,109 DEFU LANE 10 #03-01 DEFU INDUSTRIAL ESTATE 539225,539225,MUIS Halal Certified,FPCK25100000105,0.0,200.0,201.0,muis,b8cc0a4c-fff2-4ba2-abe7-91b33b03de40,,34566.114285823,37404.6363854874,postal_exact
Singapore Nutri-Diet Industries Pte Ltd,,3017 BEDOK NORTH STREET 5 #06-03 GOURMET EAST KITCHEN 486121,486121,MUIS Halal Certified,FPGN22020001661,0.0,200.0,202.0,muis,4fb25bae-473f-4159-9d32-2975587cc0cd,,40545.3188026519,35467.4584588073,postal_exact
Spring Ocean Food Industries Pte Ltd,,3017 BEDOK NORTH STREET 5 #06-21/22 GOURMET EAST KITCHEN 486121,486121,MUIS Halal Certified,FPGN22010001645,0.0,200.0,202.0,muis,400b6555-9300-4cca-8b13-c1ab88f5ee76,,40545.3188026519,35467.4584588073,postal_exact
Tasty Corner,,24 VERDUN ROAD #01-01 207282,207282,MUIS Halal Certified,EERT20240001105,0.0,100.0,106.0,muis,e0e403ee-f0a2-486d-9477-974c371d77a3,,30579.5914292075,32498.4498403501,postal_exact
TENDERFRESH XPRESS,,"2 COLLEGE AVENUE WEST #02-01 UNIVERSITY TOWN, NUS, EDUSPORTS, Stall 10 138607",138607,MUIS Halal Certified,EEHK20220000886,0.0,100.0,103.0,muis,fa23a2c4-12e6-4c0a-aa89-d3552d6d92cb,,21225.8554453421,31891.2770532444,postal_exact
THE CATERERS PTE. LTD.,,1009 ALJUNIED AVENUE 4 #01-38/40 ALJUNIED INDUSTRIAL ESTATE 389910,389910,MUIS Halal Certified,FPCA20230001235,0.0,200.0,202.0,muis,8f724474-a195-453c-9eae-362d066db543,,34304.1614736049,33709.470204141,postal_exact
THE COFFEE BEAN & TEA LEAF,,10 VERDUN ROAD VERDUN HOUSE 207277,207277,MUIS Halal Certified,EERT20240000001,0.0,100.0,106.0,muis,4d57bbd4-9bf2-4ab8-9791-05213305f92b,,30545.4228406968,32454.953718638,postal_exact
THE ORANGE LANTERN GOURMET KITCHEN,,1006 ALJUNIED AVENUE 5 #01-10 ALJUNIED INDUSTRIAL ESTATE 389887,389887,MUIS Halal Certified,FPCA20220000952,0.0,200.0,202.0,muis,99c194a6-70a1-4ae1-ae2c-0130cce15b39,,34204.278307789,33763.9781512767,postal_exact
THE ORANGE LANTERN GOURMET KITCHEN,,1009 ALJUNIED AVENUE 4 #01-46 ALJUNIED INDUSTRIAL ESTATE 389910,389910,MUIS Halal Certified,FPCA20230001246,0.0,200.0,202.0,muis,99c194a6-70a1-4ae1-ae2c-0130cce15b39,,34304.1614736049,33709.470204141,postal_exact
THE SOY COMPANY PTE. LTD.,,1010 ALJUNIED AVENUE 4 #01-04/06 ALJUNIED INDUSTRIAL ESTATE 389911,389911,MUIS Halal Certified,FPCK20220000154,0.0,200.0,201.0,muis,b732b112-602d-421d-9c8c-90d1c9c2a47e,,34207.8921839735,33703.8579448666,postal_exact
THE SOY COMPANY PTE. LTD.,,1007 ALJUNIED AVENUE 4 #01-03 ALJUNIED INDUSTRIAL ESTATE 389908,389908,MUIS Halal Certified,FPCK20220000155,0.0,200.0,201.0,muis,b732b112-602d-421d-9c8c-90d1c9c2a47e,,34205.4182000561,33742.4982042201,postal_exact
TREATS,,650 DUNEARN ROAD ESSO SERVICE STATION 289630,289630,MUIS Halal Certified,EEFK20220001009,0.0,100.0,104.0,muis,9b7dfb28-5d19-45b6-b8da-92ff936092da,,24148.6880753431,34807.8169996981,postal_exact
UFS FOOD INDUSTRIES PTE. LTD.,,177 PANDAN LOOP 128460,128460,MUIS Halal Certified,FPCA20230000663,0.0,200.0,202.0,muis,bec147f5-11a1-48cc-b0c2-ed32bd17d556,,19152.8345050588,32824.9725855328,postal_exact
YES! NASI KUKUS & NASI LEMAK (S3)@ HZB CANTEEN WAVE 9,,"71 WOODLANDS INDUSTRIAL PARK E9 #01-04 WAVE9,(Stall 3) 757048",757048,MUIS Halal Certified,EEHK20240000933,0.0,100.0,103.0,muis,082c2c47-c65f-44ee-bbc6-72a89bc9c738,,24008.2670594705,47797.2947286423,postal_exact
RITZ'S KITCHEN,,"395A BUKIT BATOK WEST AVENUE 5 Stall 1, EIGHTWAYS #03-01 Goodview Gardens, STALL 1 651395",651395,MUIS Halal Certified,EEHK25100000063,0.0,100.0,103.0,muis,58b076bb-f279-4221-8f81-52260ef3aa12,,18948.773358414,38504.0118990093,postal_exact
WINGSTOP,,50 BUKIT BATOK STREET 23 #01-14 MIDVIEW BUILDING (Kitchen 4) 659578,659578,MUIS Halal Certified,EEHK20220000920,0.0,100.0,103.0,muis,5078bd18-9cd6-436e-8ff3-0f2e55f795dc,,19516.6341488045,35718.7614204194,postal_exact
Monster Western (MR1) @ Food Dynasty Cineleisure,,"8 GRANGE ROAD #B1-01/01A CATHAY CINELEISURE ORCHARD, MR1 239695",239695,MUIS Halal Certified,EEHK20250000286,0.0,100.0,103.0,muis,2dab0dc7-705d-4e2a-9cfe-74ca85d5866c,,28346.2346228976,31541.100151198,postal_exact
Rasa Nasi Ayam Goreng (MR3) @ Food Dynasty Cineleisure,,"8 GRANGE ROAD #B1-01/01A CATHAY CINELEISURE  ORCHARD, MR 3 239695",239695,MUIS Halal Certified,EEHK20250000023,0.0,100.0,103.0,muis,d511c0ff-60d5-4bde-b318-eb0133036e4c,,28346.2346228976,31541.100151198,postal_exact
Soso Hainanese Chicken Rice,,"101 THOMSON ROAD Stall 09, Food Dynasty @ United Square #B1-02,#B1-56M/56N,#B1-57/58/59 UNITED SQUARE 307591",307591,MUIS Halal Certified,EEHK20250000690,0.0,100.0,103.0,muis,d2bdf387-5391-4527-81f8-0e63665cf874,,29152.0963527551,33300.0153326001,postal_exact
NIKU IKU,,60 PAYA LEBAR ROAD #01-62 PAYA LEBAR SQUARE 409051,409051,MUIS Halal Certified,EESB20250000548,0.0,100.0,108.0,muis,64a228b0-7d2f-4fd7-8a87-e5df67b09ade,,34595.3032159209,33453.443530187,postal_exact
Pepper Plus Rice (MR4) @ Cantine Paya Lebar Square,,"60 PAYA LEBAR ROAD #B1-51 PAYA LEBAR SQUARE,Stall MR4 409051",409051,MUIS Halal Certified,EEHK20250000041,0.0,100.0,103.0,muis,499b8957-6170-46f6-9ad2-07a81d2f4cd9,,34595.3032159209,33453.443530187,postal_exact
PEZZO,,60 PAYA LEBAR ROAD #01-61 PAYA LEBAR SQUARE 409051,409051,MUIS Halal Certified,EEBX21120013035,0.0,100.0,108.0,muis,49b74e8e-3054-4cf6-ac23-1aa44135302b,,34595.3032159209,33453.443530187,postal_exact
THE COFFEE BEAN & TEA LEAF,,1 JELEBU ROAD #02-08A/09 BUKIT PANJANG PLAZA 677743,677743,MUIS Halal Certified,EERT25100000005,0.0,100.0,106.0,muis,4d57bbd4-9bf2-4ab8-9791-05213305f92b,,20325.461808118,40210.2194124069,postal_exact
Gelare,,50 NANYANG AVENUE #01-19 NANYANG TECHNOLOGICAL UNIVERSITY 639798,639798,MUIS Halal Certified,EERT20240001093,0.0,100.0,106.0,muis,8297f808-92a7-4884-92d8-95daab047e0e,,11245.9900783114,36219.1089283042,postal_exact
